aishe_code,institution_name,category,state,district,university_affiliation,source_year,verification_status,is_premium,naac_grade,established_year,cei_id,removal_reason
nit-jalandhar,Dr. B. R. Ambedkar National Institute of Technology Jalandhar,College,Punjab,Jalandhar,,2020-21,UNVERIFIED,True,NA,1987,CEI-IN-21C991218B3B,INVALID_AISHE_FORMAT
chitkara-university-punjab,Chitkara University,College,Punjab,Patiala,UGC,2020-21,UNVERIFIED,True,A+,2010,CEI-IN-8EADFA239E32,INVALID_AISHE_FORMAT
govt-medical-college-patiala,"Government Medical College, Patiala",College,Punjab,Patiala,BFUHS,2020-21,UNVERIFIED,True,NA,1953,CEI-IN-8BD412225356,INVALID_AISHE_FORMAT
christian-medical-college-ludhiana,Christian Medical College,College,Punjab,Ludhiana,BFUHS,2020-21,UNVERIFIED,True,NA,1894,CEI-IN-600FA68EA3F5,INVALID_AISHE_FORMAT
rajasthan-uni-jaipur,University of Rajasthan,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,A,1947,CEI-IN-3825C83E3F42,INVALID_AISHE_FORMAT
jecrc-uni,JECRC University,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-1F57B887D709,INVALID_AISHE_FORMAT
gec-bikaner,Government Engineering College Bikaner,College,Rajasthan,Bikaner,BTU Bikaner,2020-21,UNVERIFIED,True,,,CEI-IN-4634ABB34EA5,INVALID_AISHE_FORMAT
technical-institute-centre-kot-kota,Technical Institute Centre Kota,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,True,,,CEI-IN-C6A3DBA11C62,INVALID_AISHE_FORMAT
government-college-institute-k-karauli,Government College Institute Karauli,College,Rajasthan,Pali,,2020-21,UNVERIFIED,True,,,CEI-IN-128B23D50251,INVALID_AISHE_FORMAT
engineering-college-centre-bha-bharatpur,Engineering College Centre Bharatpur,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-9B039653B35E,INVALID_AISHE_FORMAT
technical-institute-sikar-sikar,Technical Institute Sikar,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,,CEI-IN-277A70AD0208,INVALID_AISHE_FORMAT
technical-institute-campus-dho-dholpur,Technical Institute Campus Dholpur,College,Rajasthan,Jhunjhunu,,2020-21,UNVERIFIED,True,,,CEI-IN-C2BCC60439C1,INVALID_AISHE_FORMAT
fddi-jodhpur,Footwear Design and Development Institute,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-8418A050441E,INVALID_AISHE_FORMAT
engineering-college-campus-uda-udaipur,Engineering College Campus Udaipur,College,Rajasthan,Bharatpur,,2020-21,UNVERIFIED,True,,,CEI-IN-C2C3325E6C99,INVALID_AISHE_FORMAT
government-college-ajmer-ajmer,Government College Ajmer,College,Rajasthan,Pali,,2020-21,UNVERIFIED,True,,,CEI-IN-F026D22CA6A6,INVALID_AISHE_FORMAT
engineering-college-institute--bharatpur,Engineering College Institute Bharatpur,College,Rajasthan,Barmer,,2020-21,UNVERIFIED,True,,,CEI-IN-E9593FA7B5B5,INVALID_AISHE_FORMAT
government-college-centre-pali-pali,Government College Centre Pali,College,Rajasthan,Churu,,2020-21,UNVERIFIED,True,,,CEI-IN-DAE1FD18A1CE,INVALID_AISHE_FORMAT
college-of-engineering-centre--ganganagar,College of Engineering Centre Ganganagar,College,Rajasthan,Bikaner,,2020-21,UNVERIFIED,True,,,CEI-IN-032E19767418,INVALID_AISHE_FORMAT
engineering-college-udaipur-udaipur,Engineering College Udaipur,College,Rajasthan,Barmer,,2020-21,UNVERIFIED,True,,,CEI-IN-07CFCBCC1BB0,INVALID_AISHE_FORMAT
government-college-and-technol-ajmer,Government College and Technology Ajmer,College,Rajasthan,Churu,,2020-21,UNVERIFIED,True,,,CEI-IN-6F24C05B4A73,INVALID_AISHE_FORMAT
engineering-college-institute--dausa,Engineering College Institute Dausa,College,Rajasthan,Barmer,,2020-21,UNVERIFIED,True,,,CEI-IN-D1E35363E09A,INVALID_AISHE_FORMAT
nlu-jodhpur,National Law University Jodhpur,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,1999,CEI-IN-B775B0BDF271,INVALID_AISHE_FORMAT
aiims-jodhpur,All India Institute of Medical Sciences Jodhpur,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,2012,CEI-IN-3FC9FFAA9975,INVALID_AISHE_FORMAT
amity-jaipur,Amity University Rajasthan,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,A+,,CEI-IN-337775C614E1,INVALID_AISHE_FORMAT
uok-kota,University of Kota,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,2003,CEI-IN-1865AD03A791,INVALID_AISHE_FORMAT
jhalawar-medical-college,Jhalawar Medical College,College,Rajasthan,Jhalawar,RUHS Jaipur,2020-21,UNVERIFIED,True,,,CEI-IN-4298D717D8DE,INVALID_AISHE_FORMAT
rnt-medical-college-udaipur,Ravindra Nath Tagore Medical College,College,Rajasthan,Udaipur,RUHS Jaipur,2020-21,UNVERIFIED,True,,1961,CEI-IN-51557C45928E,INVALID_AISHE_FORMAT
jln-medical-college-ajmer,Jawaharlal Nehru Medical College,College,Rajasthan,Ajmer,RUHS Jaipur,2020-21,UNVERIFIED,True,,1965,CEI-IN-F958B2341013,INVALID_AISHE_FORMAT
institute-of-technology-campus-alwar,Institute of Technology Campus Alwar,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-2F285E3DD8B8,INVALID_AISHE_FORMAT
college-of-engineering-and-res-ganganagar,College of Engineering and Research Ganganagar,College,Rajasthan,Tonk,,2020-21,UNVERIFIED,True,,,CEI-IN-6F4188D4ED18,INVALID_AISHE_FORMAT
lnmiit-jaipur,The LNM Institute of Information Technology,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,A,2002,CEI-IN-758FDD337623,INVALID_AISHE_FORMAT
poornima-uni,Poornima University,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-B336C3F3DBF1,INVALID_AISHE_FORMAT
engineering-college-and-techno-udaipur,Engineering College and Technology Udaipur,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-3A679DAA3772,INVALID_AISHE_FORMAT
government-college-institute-p-pali,Government College Institute Pali,College,Rajasthan,Pali,,2020-21,UNVERIFIED,True,,,CEI-IN-69A10DD43768,INVALID_AISHE_FORMAT
college-of-engineering-and-res-bikaner,College of Engineering and Research Bikaner,College,Rajasthan,Tonk,,2020-21,UNVERIFIED,True,,,CEI-IN-88272EE7353C,INVALID_AISHE_FORMAT
technical-institute-institute--jhunjhunu,Technical Institute Institute Jhunjhunu,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,,CEI-IN-A6B09E95B728,INVALID_AISHE_FORMAT
engineering-college-and-resear-dausa,Engineering College and Research Dausa,College,Rajasthan,Bharatpur,,2020-21,UNVERIFIED,True,,,CEI-IN-9CEE1F10CD14,INVALID_AISHE_FORMAT
college-of-engineering-jaipur-jaipur,College of Engineering Jaipur,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-8BF8899F475E,INVALID_AISHE_FORMAT
manipal-jaipur,Manipal University Jaipur,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,A+,2011,CEI-IN-88E295D79CA8,INVALID_AISHE_FORMAT
iiit-kota,Indian Institute of Information Technology Kota,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,,CEI-IN-AE13914E9924,INVALID_AISHE_FORMAT
sp-medical-college-bikaner,Sardar Patel Medical College,College,Rajasthan,Bikaner,RUHS Jaipur,2020-21,UNVERIFIED,True,,1959,CEI-IN-17A9ED03BF6A,INVALID_AISHE_FORMAT
nift-jodhpur,National Institute of Fashion Technology Jodhpur,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-38ABEBE80DEE,INVALID_AISHE_FORMAT
btu-bikaner,Bikaner Technical University,College,Rajasthan,Bikaner,,2020-21,UNVERIFIED,True,,2017,CEI-IN-D4A1DCB79DE2,INVALID_AISHE_FORMAT
engineering-college-and-resear-bharatpur,Engineering College and Research Bharatpur,College,Rajasthan,Bharatpur,,2020-21,UNVERIFIED,True,,,CEI-IN-0A38597231EF,INVALID_AISHE_FORMAT
technical-institute-dholpur-dholpur,Technical Institute Dholpur,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,,CEI-IN-A2EF3EE5F380,INVALID_AISHE_FORMAT
technical-institute-campus-sik-sikar,Technical Institute Campus Sikar,College,Rajasthan,Jhunjhunu,,2020-21,UNVERIFIED,True,,,CEI-IN-5E577C48E080,INVALID_AISHE_FORMAT
malaviya-national-institute-of-jaipur,Malaviya National Institute of Technology,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-85DF8A6B5D32,INVALID_AISHE_FORMAT
rtu-kota,Rajasthan Technical University,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,2006,CEI-IN-39DD06E34901,INVALID_AISHE_FORMAT
mlsu-udaipur,Mohanlal Sukhadia University,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,True,A,1962,CEI-IN-79656C52D949,INVALID_AISHE_FORMAT
mgs-uni-bikaner,Maharaja Ganga Singh University,College,Rajasthan,Bikaner,,2020-21,UNVERIFIED,True,,2003,CEI-IN-FF357B52C2D1,INVALID_AISHE_FORMAT
engineering-college-centre-dau-dausa,Engineering College Centre Dausa,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-3B4074BD57E0,INVALID_AISHE_FORMAT
college-of-engineering-tonk-tonk,College of Engineering Tonk,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-0F22847DDDC3,INVALID_AISHE_FORMAT
college-of-engineering-campus--jaipur,College of Engineering Campus Jaipur,College,Rajasthan,Tonk,,2020-21,UNVERIFIED,True,,,CEI-IN-7E8E7E77B360,INVALID_AISHE_FORMAT
institute-of-technology-and-te-hanumangarh,Institute of Technology and Technology Hanumangarh,College,Rajasthan,Jaisalmer,,2020-21,UNVERIFIED,True,,,CEI-IN-F6F4FEFAB3FB,INVALID_AISHE_FORMAT
ruhs-jaipur,Rajasthan University of Health Sciences,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,2005,CEI-IN-EB536DFA1264,INVALID_AISHE_FORMAT
engineering-college-barmer-barmer,Engineering College Barmer,College,Rajasthan,Barmer,,2020-21,UNVERIFIED,True,,,CEI-IN-887BD0688682,INVALID_AISHE_FORMAT
technical-institute-and-resear-kota,Technical Institute and Research Kota,College,Rajasthan,Jhunjhunu,,2020-21,UNVERIFIED,True,,,CEI-IN-02657346AF80,INVALID_AISHE_FORMAT
birla-institute-of-technology--pilani,Birla Institute of Technology and Science Pilani,College,Rajasthan,Pilani,,2020-21,UNVERIFIED,True,,,CEI-IN-FFEEF142155C,INVALID_AISHE_FORMAT
iim-udaipur,Indian Institute of Management Udaipur,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,True,,2011,CEI-IN-62DFB9290A3B,INVALID_AISHE_FORMAT
government-college-campus-ajme-ajmer,Government College Campus Ajmer,College,Rajasthan,Ajmer,,2020-21,UNVERIFIED,True,,,CEI-IN-46ABF976BEE9,INVALID_AISHE_FORMAT
institute-of-technology-alwar-alwar,Institute of Technology Alwar,College,Rajasthan,Alwar,,2020-21,UNVERIFIED,True,,,CEI-IN-261F36BE488D,INVALID_AISHE_FORMAT
engineering-college-and-techno-barmer,Engineering College and Technology Barmer,College,Rajasthan,Udaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-E9A3A3B75584,INVALID_AISHE_FORMAT
bits-pilani,"Birla Institute of Technology and Science, Pilani",College,Rajasthan,Jhunjhunu,,2020-21,UNVERIFIED,True,A,1964,CEI-IN-3982CBFB793A,INVALID_AISHE_FORMAT
mnit-jaipur,Malaviya National Institute of Technology,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,1963,CEI-IN-1EBBFDA86F97,INVALID_AISHE_FORMAT
sms-medical-college,Sawai Man Singh Medical College,College,Rajasthan,Jaipur,RUHS Jaipur,2020-21,UNVERIFIED,True,,1947,CEI-IN-FA4B1AB53E68,INVALID_AISHE_FORMAT
skit-jaipur,"Swami Keshvanand Institute of Technology, Management & Gramothan",College,Rajasthan,Jaipur,Rajasthan Technical University,2020-21,UNVERIFIED,True,A,,CEI-IN-041DE5B17FC5,INVALID_AISHE_FORMAT
gec-ajmer,Government Engineering College Ajmer,College,Rajasthan,Ajmer,BTU Bikaner,2020-21,UNVERIFIED,True,,,CEI-IN-512E80D9CDF1,INVALID_AISHE_FORMAT
college-of-engineering-centre--bikaner,College of Engineering Centre Bikaner,College,Rajasthan,Bikaner,,2020-21,UNVERIFIED,True,,,CEI-IN-5A739B380448,INVALID_AISHE_FORMAT
government-college-and-technol-churu,Government College and Technology Churu,College,Rajasthan,Churu,,2020-21,UNVERIFIED,True,,,CEI-IN-55F59E2CBE8E,INVALID_AISHE_FORMAT
college-of-engineering-and-tec-jaipur,College of Engineering and Technology Jaipur,College,Rajasthan,Bikaner,,2020-21,UNVERIFIED,True,,,CEI-IN-FAF3B70ED700,INVALID_AISHE_FORMAT
government-college-campus-chur-churu,Government College Campus Churu,College,Rajasthan,Ajmer,,2020-21,UNVERIFIED,True,,,CEI-IN-4BC85C2F5808,INVALID_AISHE_FORMAT
institute-of-technology-centre-jodhpur,Institute of Technology Centre Jodhpur,College,Rajasthan,Jaisalmer,,2020-21,UNVERIFIED,True,,,CEI-IN-49030436FF05,INVALID_AISHE_FORMAT
niit-university,NIIT University,College,Rajasthan,Alwar,,2020-21,UNVERIFIED,True,,,CEI-IN-705249E9298F,INVALID_AISHE_FORMAT
institute-of-technology-hanuma-hanumangarh,Institute of Technology Hanumangarh,College,Rajasthan,Alwar,,2020-21,UNVERIFIED,True,,,CEI-IN-6B72236D4FA3,INVALID_AISHE_FORMAT
national-institute-of-technolo-jaipur,National Institute of Technology Jaipur,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-3AC919CB06F4,INVALID_AISHE_FORMAT
sn-medical-college-jodhpur,Dr. S.N. Medical College,College,Rajasthan,Jodhpur,RUHS Jaipur,2020-21,UNVERIFIED,True,,1965,CEI-IN-299FD80C305C,INVALID_AISHE_FORMAT
jk-lakshmipat-uni,JK Lakshmipat University,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,A,,CEI-IN-81D38EB8BA60,INVALID_AISHE_FORMAT
college-of-engineering-campus--tonk,College of Engineering Campus Tonk,College,Rajasthan,Tonk,,2020-21,UNVERIFIED,True,,,CEI-IN-33B7B049B7E9,INVALID_AISHE_FORMAT
institute-of-technology-centre-jaisalmer,Institute of Technology Centre Jaisalmer,College,Rajasthan,Jaisalmer,,2020-21,UNVERIFIED,True,,,CEI-IN-E396C4ED2A3E,INVALID_AISHE_FORMAT
college-of-engineering-institu-ganganagar,College of Engineering Institute Ganganagar,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-EB4299293AA7,INVALID_AISHE_FORMAT
institute-of-technology-campus-hanumangarh,Institute of Technology Campus Hanumangarh,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-EA56B3EF8602,INVALID_AISHE_FORMAT
college-of-engineering-institu-bikaner,College of Engineering Institute Bikaner,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-C9BAD44639EF,INVALID_AISHE_FORMAT
banasthali-vidyapith,Banasthali Vidyapith,College,Rajasthan,Tonk,,2020-21,UNVERIFIED,True,A++,1935,CEI-IN-98818D8ABBAD,INVALID_AISHE_FORMAT
jnvu-jodhpur,Jai Narain Vyas University,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,1962,CEI-IN-99DA6C2640D3,INVALID_AISHE_FORMAT
ayurved-university-jodhpur,Dr. Sarvepalli Radhakrishnan Rajasthan Ayurved University,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-5FC010A5447C,INVALID_AISHE_FORMAT
engineering-college-campus-bar-barmer,Engineering College Campus Barmer,College,Rajasthan,Bharatpur,,2020-21,UNVERIFIED,True,,,CEI-IN-5A0BD15A58B8,INVALID_AISHE_FORMAT
indian-institute-of-technology-jodhpur,Indian Institute of Technology Jodhpur,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-2A138E410145,INVALID_AISHE_FORMAT
mbm-uni-jodhpur,MBM University,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,1951,CEI-IN-D434C2E08914,INVALID_AISHE_FORMAT
iis-university-jaipur,IIS (Deemed to be University),College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,A+,,CEI-IN-FB4F32AA9D35,INVALID_AISHE_FORMAT
ucet-bikaner,University College of Engineering and Technology,College,Rajasthan,Bikaner,BTU Bikaner,2020-21,UNVERIFIED,True,,,CEI-IN-BF91BE9143AA,INVALID_AISHE_FORMAT
institute-of-technology-and-re-jodhpur,Institute of Technology and Research Jodhpur,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-CC3BD5BEBC23,INVALID_AISHE_FORMAT
technical-institute-institute--kota,Technical Institute Institute Kota,College,Rajasthan,Kota,,2020-21,UNVERIFIED,True,,,CEI-IN-0862A25381C5,INVALID_AISHE_FORMAT
technical-institute-and-techno-dholpur,Technical Institute and Technology Dholpur,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,True,,,CEI-IN-252E3CF56EB9,INVALID_AISHE_FORMAT
government-college-churu-churu,Government College Churu,College,Rajasthan,Pali,,2020-21,UNVERIFIED,True,,,CEI-IN-A832D2C47460,INVALID_AISHE_FORMAT
iit-jodhpur,Indian Institute of Technology Jodhpur,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,2008,CEI-IN-64E1C7A60F88,INVALID_AISHE_FORMAT
institute-of-technology-and-re-jaisalmer,Institute of Technology and Research Jaisalmer,College,Rajasthan,Jodhpur,,2020-21,UNVERIFIED,True,,,CEI-IN-9111909083F4,INVALID_AISHE_FORMAT
government-college-and-researc-pali,Government College and Research Pali,College,Rajasthan,Ajmer,,2020-21,UNVERIFIED,True,,,CEI-IN-3543B7BACEE9,INVALID_AISHE_FORMAT
college-of-engineering-and-tec-tonk,College of Engineering and Technology Tonk,College,Rajasthan,Bikaner,,2020-21,UNVERIFIED,True,,,CEI-IN-0B8696930593,INVALID_AISHE_FORMAT
technical-institute-centre-jhu-jhunjhunu,Technical Institute Centre Jhunjhunu,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,True,,,CEI-IN-10FCBC44801C,INVALID_AISHE_FORMAT
technical-institute-and-resear-jhunjhunu,Technical Institute and Research Jhunjhunu,College,Rajasthan,Jhunjhunu,,2020-21,UNVERIFIED,True,,,CEI-IN-0B5BF5DD2376,INVALID_AISHE_FORMAT
institute-of-technology-instit-jodhpur,Institute of Technology Institute Jodhpur,College,Rajasthan,Alwar,,2020-21,UNVERIFIED,True,,,CEI-IN-21002E343EFD,INVALID_AISHE_FORMAT
institute-of-technology-and-te-alwar,Institute of Technology and Technology Alwar,College,Rajasthan,Jaisalmer,,2020-21,UNVERIFIED,True,,,CEI-IN-47645D0EFA20,INVALID_AISHE_FORMAT
institute-of-technology-instit-jaisalmer,Institute of Technology Institute Jaisalmer,College,Rajasthan,Alwar,,2020-21,UNVERIFIED,True,,,CEI-IN-0257D262A822,INVALID_AISHE_FORMAT
central-uni-rajasthan,Central University of Rajasthan,College,Rajasthan,Ajmer,,2020-21,UNVERIFIED,True,A++,2009,CEI-IN-155BB7EAC93E,INVALID_AISHE_FORMAT
mds-uni-ajmer,Maharshi Dayanand Saraswati University,College,Rajasthan,Ajmer,,2020-21,UNVERIFIED,True,,1987,CEI-IN-C98DF3DF61F2,INVALID_AISHE_FORMAT
mody-uni,Mody University of Science and Technology,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,True,A+,,CEI-IN-9BFAAFD7CD85,INVALID_AISHE_FORMAT
mewar-uni,Mewar University,College,Rajasthan,Chittorgarh,,2020-21,UNVERIFIED,True,,,CEI-IN-135CE46A6146,INVALID_AISHE_FORMAT
college-of-engineering-jaipur,College of Engineering,College,Rajasthan,Jaipur,,2020-21,UNVERIFIED,True,,,CEI-IN-BF0085A7CC8F,INVALID_AISHE_FORMAT
technical-institute-and-techno-sikar,Technical Institute and Technology Sikar,College,Rajasthan,Sikar,,2020-21,UNVERIFIED,True,,,CEI-IN-227F32EE5EC4,INVALID_AISHE_FORMAT
government-college-and-researc-karauli,Government College and Research Karauli,College,Rajasthan,Ajmer,,2020-21,UNVERIFIED,True,,,CEI-IN-A522E4A7C62D,INVALID_AISHE_FORMAT
government-college-centre-kara-karauli,Government College Centre Karauli,College,Rajasthan,Churu,,2020-21,UNVERIFIED,True,,,CEI-IN-89D684257C03,INVALID_AISHE_FORMAT
sikkim-government-college-rhenock,"Sikkim Government College, Rhenock",College,Sikkim,Pakyong,Sikkim University,2020-21,UNVERIFIED,True,NA,2005,CEI-IN-C83709A82653,INVALID_AISHE_FORMAT
icfai-university-sikkim,"The ICFAI University, Sikkim",College,Sikkim,Gangtok,UGC,2020-21,UNVERIFIED,True,NA,2004,CEI-IN-86E3D6987C2B,INVALID_AISHE_FORMAT
sikkim-government-college-namchi,"Sikkim Government College, Namchi",College,Sikkim,Namchi,Sikkim University,2020-21,UNVERIFIED,True,B,1995,CEI-IN-0A1994E2C4B5,INVALID_AISHE_FORMAT
sikkim-government-college-gyalshing,"Sikkim Government College, Gyalshing",College,Sikkim,Gyalshing,Sikkim University,2020-21,UNVERIFIED,True,NA,2011,CEI-IN-1BE34812B15E,INVALID_AISHE_FORMAT
sikkim-alpine-university,Sikkim Alpine University,College,Sikkim,Namchi,UGC,2020-21,UNVERIFIED,True,NA,2021,CEI-IN-5B6D79B6DCFF,INVALID_AISHE_FORMAT
caepht-sikkim,College of Agricultural Engineering and Post Harvest Technology,College,Sikkim,Gangtok,ICAR,2020-21,UNVERIFIED,True,NA,2006,CEI-IN-B2DB4AA7013D,INVALID_AISHE_FORMAT
advanced-technical-training-centre,Advanced Technical Training Centre,College,Sikkim,Pakyong,AICTE,2020-21,UNVERIFIED,True,NA,1999,CEI-IN-552FD558DF28,INVALID_AISHE_FORMAT
medhavi-skills-university,Medhavi Skills University,College,Sikkim,Pakyong,UGC,2020-21,UNVERIFIED,True,NA,2021,CEI-IN-42A9E19E8D19,INVALID_AISHE_FORMAT
nar-bahadur-bhandari-government-college,Nar Bahadur Bhandari Government College,College,Sikkim,Gangtok,Sikkim University,2020-21,UNVERIFIED,True,B++,1977,CEI-IN-3224829468D8,INVALID_AISHE_FORMAT
sikkim-government-college-burtuk,"Sikkim Government College, Burtuk",College,Sikkim,Gangtok,Sikkim University,2020-21,UNVERIFIED,True,NA,2012,CEI-IN-F9ECEB82F0AA,INVALID_AISHE_FORMAT
himalayan-pharmacy-institute,Himalayan Pharmacy Institute,College,Sikkim,Pakyong,Sikkim University,2020-21,UNVERIFIED,True,NA,1990,CEI-IN-3709069E9C66,INVALID_AISHE_FORMAT
sikkim-university,Sikkim University,College,Sikkim,Gangtok,UGC,2020-21,UNVERIFIED,True,B,2007,CEI-IN-673F177FEA81,INVALID_AISHE_FORMAT
srm-university-sikkim,SRM University Sikkim,College,Sikkim,Gangtok,UGC,2020-21,UNVERIFIED,True,NA,2013,CEI-IN-E6587ED9ED28,INVALID_AISHE_FORMAT
pakim-palatine-college,Pakim Palatine College,College,Sikkim,Pakyong,Sikkim University,2020-21,UNVERIFIED,True,NA,2004,CEI-IN-38B7351C7262,INVALID_AISHE_FORMAT
centre-for-computers-and-communication-technology,Centre for Computers and Communication Technology,College,Sikkim,Namchi,AICTE,2020-21,UNVERIFIED,True,NA,1999,CEI-IN-2650D485F8AF,INVALID_AISHE_FORMAT
sikkim-government-law-college,Sikkim Government Law College,College,Sikkim,Gangtok,Sikkim University,2020-21,UNVERIFIED,True,NA,1980,CEI-IN-F01DCDD48D2F,INVALID_AISHE_FORMAT
